tab_id	word	niu	yunbu	she	hu	deng	tone	chong	fanqie	flag	expl	ipa	jp	bwipa	bwjp
19631	䅧	影	侵	深	開	三	去	B	於禁	2	苖美	jɐm33	jam3	jɐm55	jam3
19632	窨	影	侵	深	開	三	去	B	於禁	1	地屋	jɐm33	jam3	jɐm55	jam3
19633	喑	影	侵	深	開	三	去	B	於禁	3	聲也	jɐm33	jam3	jɐm55	jam3
19634	𤷜	影	侵	深	開	三	去	B	於禁	1	心中病亦作癊	jɐm33	jam3	jɐm55	jam3
19635	廕	影	侵	深	開	三	去	B	於禁	1	庇廕	jɐm33	jam3	jɐm55	jam3
19636	飲	影	侵	深	開	三	去	B	於禁	2	又於錦切	jɐm33	jam3	jɐm55	jam3
19637	滲	生	侵	深	開	三	去	X	所禁	1	滲漉所禁切二	ʃɐm33	sam3	ʃɐm55	sam3
19638	罧	生	侵	深	開	三	去	X	所禁	2	爾雅曰槮謂之涔郭璞云今之作罧者聚積柴木於水中魚得寒入其裏藏隱因以簿圍捕取之又息甚切槮與罧同也	ʃɐm33	sam3	ʃɐm55	sam3
19639	闖	徹	侵	深	開	三	去	X	丑禁	1	馬出門皃丑禁切二	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19640	𧡬	徹	侵	深	開	三	去	X	丑禁	2	私出頭視	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19641	譖	莊	侵	深	開	三	去	X	莊蔭	1	讒也毀也莊蔭切一	tʃɐm33	zam3	tʃɐm55	zam3
19642	讖	初	侵	深	開	三	去	X	楚譖	1	讖書釋名曰讖纖也其義纖微楚譖切一	tʃʰɐm33	cam3	tʃʰɐm55	cam3
19643	吟	疑	侵	深	開	三	去	B	宜禁	2	長詠宜禁切一		ngam6		ngam6
19644	揕	知	侵	深	開	三	去	X	知鴆	1	擬擊史記曰右手揕其胷知鴆切二	tʃɐm33	zam3	tʃɐm55	zam3
19645	㓄	知	侵	深	開	三	去	X	知鴆	1	掘地㓄又赤黑色	tʃɐm33	zam3	tʃɐm55	zam3
19646	臨	來	侵	深	開	三	去	X	良鴆	2	哭臨又偏向良鴆切又音林二	lɐm22	lam6	lɐm22	lam6
19647	𠐼	來	侵	深	開	三	去	X	良鴆	1	𠐼侺頭向前	lɐm22	lam6	lɐm22	lam6
19648	甚	禪	侵	深	開	三	去	X	時鴆	2	太過時鴆切二	ʃɐm22	sam6	ʃɐm22	sam6
19649	侺	禪	侵	深	開	三	去	X	時鴆	1	𠐼侺	ʃɐm22	sam6	ʃɐm22	sam6
19650	䫴	云	侵	深	開	三	去	X	于禁	2	䫴齘切齒怒皃于禁切二	jɐm22	jam6	jɐm22	jam6
19651	𪔰	云	侵	深	開	三	去	X	于禁	1	鼓聲見兵書	jɐm22	jam6	jɐm22	jam6
19652	深	書	侵	深	開	三	去	X	式禁	2	不淺也式禁切又式今切二	ʃɐm33	sam3	ʃɐm55	sam3
19653	𢊖	書	侵	深	開	三	去	X	式禁	1	廕𢊖大屋	ʃɐm33	sam3	ʃɐm55	sam3
19654	勘	溪	覃	咸	開	一	去	O	苦紺	1	校也苦紺切七	hɐm33	ham3	ham55	haam3
19655	䘓	溪	覃	咸	開	一	去	O	苦紺	1	凝血	hɐm33	ham3	ham55	haam3
19656	𧗀	溪	覃	咸	開	一	去	O	苦紺	1	上同（凝血）	hɐm33	ham3	ham55	haam3
19657	𪉯	溪	覃	咸	開	一	去	O	苦紺	1	鹹味厚	hɐm33	ham3	ham55	haam3
19658	轗	溪	覃	咸	開	一	去	O	苦紺	2	轗軻坎壈也	hɐm33	ham3	ham55	haam3
19659	竷	溪	覃	咸	開	一	去	O	苦紺	2	擊也	hɐm33	ham3	ham55	haam3
19660	磡	溪	覃	咸	開	一	去	O	苦紺	1	巖崖之下	hɐm33	ham3	ham55	haam3
19661	紺	見	覃	咸	開	一	去	O	古暗	1	青赤色也古暗切五	kɐm33	gam3	kam55	gaam3
19662	淦	見	覃	咸	開	一	去	O	古暗	2	新淦縣在豫章	kɐm33	gam3	kam55	gaam3
19663	𧆐	見	覃	咸	開	一	去	O	古暗	3	薏苡別名	kɐm33	gam3	kam55	gaam3
19664	灨	見	覃	咸	開	一	去	O	古暗	2	縣名南康記云章貢二水合流因其處立縣便以爲名在南康郡亦作贑	kɐm33	gam3	kam55	gaam3
19665	贛	見	覃	咸	開	一	去	O	古暗	3	贛榆縣在琅邪郡	kɐm33	gam3	kam55	gaam3
19666	憾	匣	覃	咸	開	一	去	O	胡紺	1	恨也胡紺切七	hɐm22	ham6	ham22	haam6
19667	琀	匣	覃	咸	開	一	去	O	胡紺	1	送死口中玉亦作含	hɐm22	ham6	ham22	haam6
19668	浛	匣	覃	咸	開	一	去	O	胡紺	1	水和物	hɐm22	ham6	ham22	haam6
19669	唅	匣	覃	咸	開	一	去	O	胡紺	2	哺唅	hɐm22	ham6	ham22	haam6
19670	蜭	匣	覃	咸	開	一	去	O	胡紺	2	有毛之蟲	hɐm22	ham6	ham22	haam6
19671	莟	匣	覃	咸	開	一	去	O	胡紺	2	苗莟心欲秀也	hɐm22	ham6	ham22	haam6
19672	䐄	匣	覃	咸	開	一	去	O	胡紺	3	食肉不猒	hɐm22	ham6	ham22	haam6
19673	暗	影	覃	咸	開	一	去	O	烏紺	1	日無光又默也深也貪也不明也烏紺切二	∅ɐm33	am3	∅am55	aam3
19674	闇	影	覃	咸	開	一	去	O	烏紺	1	冥也說文曰閉門也	∅ɐm33	am3	∅am55	aam3
19675	僋	透	覃	咸	開	一	去	O	他紺	2	僋俕癡皃他紺切八	tʰam33	taam3	tʰam55	taam3
19676	㶒	透	覃	咸	開	一	去	O	他紺	2	㶒汛水浮皃	tʰam33	taam3	tʰam55	taam3
19677	撢	透	覃	咸	開	一	去	O	他紺	3	深取	tʰam33	taam3	tʰam55	taam3
19678	㐁	透	覃	咸	開	一	去	O	他紺	2	無光又舌出皃又吐念切	tʰam33	taam3	tʰam55	taam3
19679	傝	透	覃	咸	開	一	去	O	他紺	2	傝儑不自安又吐盍切	tʰam33	taam3	tʰam55	taam3
19680	䐺	透	覃	咸	開	一	去	O	他紺	1	食味美	tʰam33	taam3	tʰam55	taam3
19681	憛	透	覃	咸	開	一	去	O	他紺	1	憛悇懷憂	tʰam33	taam3	tʰam55	taam3
19682	誩	透	覃	咸	開	一	去	O	他紺	3	競言也又渠仰渠政二切	tʰam33	taam3	tʰam55	taam3
19683	俕	心	覃	咸	開	一	去	O	蘇紺	1	僋俕蘇紺切四	ɬam33	slaam3	ɬam33	slaam3
19684	閐	心	覃	咸	開	一	去	O	蘇紺	1	閐覆蓋也	ɬam33	slaam3	ɬam33	slaam3
19685	㤾	心	覃	咸	開	一	去	O	蘇紺	1	憛㤾失志	ɬam33	slaam3	ɬam33	slaam3
19686	䫅	心	覃	咸	開	一	去	O	蘇紺	1	顉䫅搖頭皃	ɬam33	slaam3	ɬam33	slaam3
19687	謲	清	覃	咸	開	一	去	O	七紺	1	怒也七紺切三	tʃʰam33	caam3	tʃʰam55	caam3
19688	參	清	覃	咸	開	一	去	O	七紺	5	參鼓俗作叅	tʃʰam33	caam3	tʃʰam55	caam3
19689	㽩	清	覃	咸	開	一	去	O	七紺	1	田隴聮也	tʃʰam33	caam3	tʃʰam55	caam3
19690	醰	定	覃	咸	開	一	去	O	徒紺	2	酒味不長徒紺切又音譚五	tam22	daam6	tam22	daam6
19691	贉	定	覃	咸	開	一	去	O	徒紺	2	買物預付錢也	tam22	daam6	tam22	daam6
19692	𤁡	定	覃	咸	開	一	去	O	徒紺	1	沈水底沒𤁡	tam22	daam6	tam22	daam6
19693	瞫	定	覃	咸	開	一	去	O	徒紺	2	䀨也又徒南切	tam22	daam6	tam22	daam6
19694	𧗜	定	覃	咸	開	一	去	O	徒紺	1	羊血凝	tam22	daam6	tam22	daam6
19695	儑	疑	覃	咸	開	一	去	O	五紺	3	傝儑五紺切一		ngam6	ŋam22	ngaam6
19696	馾	端	覃	咸	開	一	去	O	丁紺	1	冠幘一曰馬步近前丁紺切三	tam33	daam3	tam55	daam3
19697	𩈉	端	覃	咸	開	一	去	O	丁紺	1	頑劣皃	tam33	daam3	tam55	daam3
19698	𩾺	端	覃	咸	開	一	去	O	丁紺	1	𩾺鳥	tam33	daam3	tam55	daam3
19699	妠	泥	覃	咸	開	一	去	O	奴紺	3	取也奴紺切一	nam22	naam6	nam22	naam6
19700	顲	來	覃	咸	開	一	去	O	郎紺	3	面色黃皃郎紺切三	lam22	laam6	lam22	laam6
19701	僋	來	覃	咸	開	一	去	O	郎紺	2	僋伸皃又僋俕不淨	lam22	laam6	lam22	laam6
19702	𤃨	來	覃	咸	開	一	去	O	郎紺	1	𤃨㶒浮皃	lam22	laam6	lam22	laam6
19703	䫲	曉	覃	咸	開	一	去	O	呼紺	2	面虛黃色呼紺切二	hɐm33	ham3	ham55	haam3
19704	𩞿	曉	覃	咸	開	一	去	O	呼紺	1	食不飽也	hɐm33	ham3	ham55	haam3
19705	篸	精	覃	咸	開	一	去	O	作紺	2	以針篸物作紺切二	tʃam33	zaam3	tʃam55	zaam3
19706	撍	精	覃	咸	開	一	去	O	作紺	4	手撼	tʃam33	zaam3	tʃam55	zaam3
19707	闞	溪	談	咸	開	一	去	O	苦濫	2	魯邑亦視也又姓左傳齊大夫闞止苦濫切五	hɐm33	ham3	ham55	haam3
19708	瞰	溪	談	咸	開	一	去	O	苦濫	1	視也	hɐm33	ham3	ham55	haam3
19709	𣊟	溪	談	咸	開	一	去	O	苦濫	1	日出皃	hɐm33	ham3	ham55	haam3
19710	嚂	溪	談	咸	開	一	去	O	苦濫	3	呵也又工覽切	hɐm33	ham3	ham55	haam3
19711	𪉿	溪	談	咸	開	一	去	O	苦濫	2	味苦	hɐm33	ham3	ham55	haam3
19712	濫	來	談	咸	開	一	去	O	盧𣊟	2	叨濫汎濫盧𣊟切九	lam22	laam6	lam22	laam6
19713	㔋	來	談	咸	開	一	去	O	盧𣊟	4	刀利	lam22	laam6	lam22	laam6
19714	𨣨	來	談	咸	開	一	去	O	盧𣊟	1	𨣨觴說文曰泛齊行酒也	lam22	laam6	lam22	laam6
19715	纜	來	談	咸	開	一	去	O	盧𣊟	2	維舟吳書曰甘寧常以繒錦維舟去輒割弃以示奢	lam22	laam6	lam22	laam6
19716	爁	來	談	咸	開	一	去	O	盧𣊟	3	火皃	lam22	laam6	lam22	laam6
19717	㜮	來	談	咸	開	一	去	O	盧𣊟	1	貪也失禮也過差也俗作從水	lam22	laam6	lam22	laam6
19718	懢	來	談	咸	開	一	去	O	盧𣊟	2	貪也	lam22	laam6	lam22	laam6
19719	䆾	來	談	咸	開	一	去	O	盧𣊟	2	䆾䆱不平	lam22	laam6	lam22	laam6
19720	嚂	來	談	咸	開	一	去	O	盧𣊟	3	食皃	lam22	laam6	lam22	laam6
19721	賧	透	談	咸	開	一	去	O	吐濫	1	夷人以財贖罪吐濫切七	tʰam33	taam3	tʰam55	taam3
19722	𪊇	透	談	咸	開	一	去	O	吐濫	1	𪉦𪊇無味	tʰam33	taam3	tʰam55	taam3
19723	䆱	透	談	咸	開	一	去	O	吐濫	2	䆾䆱不平	tʰam33	taam3	tʰam55	taam3
19724	𪉧	透	談	咸	開	一	去	O	吐濫	1	無味	tʰam33	taam3	tʰam55	taam3
19725	睒	透	談	咸	開	一	去	O	吐濫	2	候視	tʰam33	taam3	tʰam55	taam3
19726	澉	透	談	咸	開	一	去	O	吐濫	2	薄味	tʰam33	taam3	tʰam55	taam3
19727	舕	透	談	咸	開	一	去	O	吐濫	1	舚舕舌出	tʰam33	taam3	tʰam55	taam3
19728	𪉦	見	談	咸	開	一	去	O	古蹔	2	𪉦𪊇無味古蹔切二	kɐm33	gam3	kam55	gaam3
19729	𧵊	曉	談	咸	開	一	去	O	呼濫	2	乞戲物或作斂呼濫切三	hɐm33	ham3	ham55	haam3
19730	蘫	曉	談	咸	開	一	去	O	呼濫	2	瓜葅也出說文	hɐm33	ham3	ham55	haam3
19731	䖔	曉	談	咸	開	一	去	O	呼濫	2	虎怒	hɐm33	ham3	ham55	haam3
19732	憨	匣	談	咸	開	一	去	O	下瞰	2	害也果決也下瞰切又呼甘切六	hɐm22	ham6	ham22	haam6
19733	㺖	匣	談	咸	開	一	去	O	下瞰	3	犬吠聲	hɐm22	ham6	ham22	haam6
19734	譀	匣	談	咸	開	一	去	O	下瞰	3	誇誕東觀漢記曰雖誇譀猶令人熱又呼甲切	hɐm22	ham6	ham22	haam6
19735	䗣	匣	談	咸	開	一	去	O	下瞰	2	瓜蟲	hɐm22	ham6	ham22	haam6
19736	䐄	匣	談	咸	開	一	去	O	下瞰	3	炙令熟或作𤎡	hɐm22	ham6	ham22	haam6
19737	𤎡	匣	談	咸	開	一	去	O	下瞰	1	上同（炙令熟或作𤎡）	hɐm22	ham6	ham22	haam6
19738	憺	定	談	咸	開	一	去	O	徒濫	2	恬靜徒濫切又徒敢切八	tam22	daam6	tam22	daam6
19739	惔	定	談	咸	開	一	去	O	徒濫	3	上同（恬靜徒濫切又徒敢切八）	tam22	daam6	tam22	daam6
19740	澹	定	談	咸	開	一	去	O	徒濫	3	水搖動皃	tam22	daam6	tam22	daam6
19741	腅	定	談	咸	開	一	去	O	徒濫	1	相飯也或作啖	tam22	daam6	tam22	daam6
19742	淡	定	談	咸	開	一	去	O	徒濫	4	水味	tam22	daam6	tam22	daam6
19743	啗	定	談	咸	開	一	去	O	徒濫	2	噉也食也	tam22	daam6	tam22	daam6
19744	啖	定	談	咸	開	一	去	O	徒濫	2	誑也	tam22	daam6	tam22	daam6
19745	倓	定	談	咸	開	一	去	O	徒濫	3	安也靜也恬也亦作澹	tam22	daam6	tam22	daam6
19746	暫	從	談	咸	開	一	去	O	藏濫	1	左傳云婦人暫而免諸國暫猶卒也藏濫切三	tʃam22	zaam6	tʃam22	zaam6
19747	蹔	從	談	咸	開	一	去	O	藏濫	1	上同（左傳云婦人暫而免諸國暫猶卒也藏濫切三）	tʃam22	zaam6	tʃam22	zaam6
19748	鏨	從	談	咸	開	一	去	O	藏濫	5	鐫石又音蠶	tʃam22	zaam6	tʃam22	zaam6
19749	擔	端	談	咸	開	一	去	O	都濫	2	負也都濫切二	tam33	daam3	tam55	daam3
19750	甔	端	談	咸	開	一	去	O	都濫	3	甔石大甖又都甘切	tam33	daam3	tam55	daam3
19751	三	心	談	咸	開	一	去	O	蘇暫	2	三思蘇暫切又蘇甘切一	ɬam33	slaam3	ɬam33	slaam3
19752	豔	以	鹽	咸	開	三	去	X	以贍	1	美色也以贍切九	jim22	jim6	jim22	jim6
19753	艷	以	鹽	咸	開	三	去	X	以贍	1	俗（美色也以贍切九）	jim22	jim6	jim22	jim6
19754	爓	以	鹽	咸	開	三	去	X	以贍	2	光也	jim22	jim6	jim22	jim6
19755	焰	以	鹽	咸	開	三	去	X	以贍	1	上同（光也）	jim22	jim6	jim22	jim6
19756	焱	以	鹽	咸	開	三	去	X	以贍	2	火華也	jim22	jim6	jim22	jim6
19757	𢴵	以	鹽	咸	開	三	去	X	以贍	1	豔也	jim22	jim6	jim22	jim6
19758	鹽	以	鹽	咸	開	三	去	X	以贍	2	以鹽醃也本音平聲	jim22	jim6	jim22	jim6
19759	𤅸	以	鹽	咸	開	三	去	X	以贍	2	上同（以鹽醃也本音平聲）	jim22	jim6	jim22	jim6
19760	灩	以	鹽	咸	開	三	去	X	以贍	1	瀲灩水波動皃	jim22	jim6	jim22	jim6
19761	贍	禪	鹽	咸	開	三	去	X	時豔	1	賙也時豔切一	ʃim22	sim6	ʃim22	sim6
19762	染	日	鹽	咸	開	三	去	X	而豔	2	而豔切又如檢切二	jim22	jim6	ȵim22	njim6
19763	髯	日	鹽	咸	開	三	去	X	而豔	2	髯頷毛又人占切	jim22	jim6	ȵim22	njim6
19764	厭	影	鹽	咸	開	三	去	A	於豔	3	論語曰食不厭精於豔切五	jim33	jim3	jim55	jim3
19765	𢜰	影	鹽	咸	開	三	去	A	於豔	2	快也又於驗切	jim33	jim3	jim55	jim3
19766	猒	影	鹽	咸	開	三	去	A	於豔	2	飽也又於廉切	jim33	jim3	jim55	jim3
19767	饜	影	鹽	咸	開	三	去	A	於豔	2	上同（飽也又於廉切）	jim33	jim3	jim55	jim3
19768	嬮	影	鹽	咸	開	三	去	A	於豔	3	嬮嬱美女	jim33	jim3	jim55	jim3
19769	窆	幫	鹽	咸	開	三	去	B	方驗	1	下棺方驗切又方亙切二	pin33	bin3	pin55	bin3
19770	砭	幫	鹽	咸	開	三	去	B	方驗	2	石針說文曰以石刺病也又甫廉切	pin33	bin3	pin55	bin3
19771	驗	疑	鹽	咸	開	三	去	B	魚窆	1	證也徵也效也說文云馬名也魚窆切三	jim22	jim6	ȵim22	njim6
19772	噞	疑	鹽	咸	開	三	去	B	魚窆	2	噞喁魚口	jim22	jim6	ȵim22	njim6
19773	𣄝	疑	鹽	咸	開	三	去	B	魚窆	1	證也	jim22	jim6	ȵim22	njim6
19774	閃	書	鹽	咸	開	三	去	X	舒贍	2	說文曰闚頭門中也舒贍切又舒斂切四	ʃim33	sim3	ʃim55	sim3
19775	煔	書	鹽	咸	開	三	去	X	舒贍	3	火行皃	ʃim33	sim3	ʃim55	sim3
19776	苫	書	鹽	咸	開	三	去	X	舒贍	2	以草覆屋	ʃim33	sim3	ʃim55	sim3
19777	掞	書	鹽	咸	開	三	去	X	舒贍	1	舒藻	ʃim33	sim3	ʃim55	sim3
19778	𡄑	精	鹽	咸	開	三	去	X	子豔	2	𡄑㖩不廉子豔切又子廉切一	tʃim33	zim3	tʃim55	zim3
19779	壍	清	鹽	咸	開	三	去	X	七豔	1	坑也遶城水也七豔切四	tʃʰim33	cim3	tʃʰim55	cim3
19780	塹	清	鹽	咸	開	三	去	X	七豔	1	上同出說文（坑也遶城水也七豔切四）	tʃʰim33	cim3	tʃʰim55	cim3
19781	槧	清	鹽	咸	開	三	去	X	七豔	4	插也論衡曰斷木爲槧釋名曰槧版長三尺者也槧漸也言漸漸然長也又七廉切又才敢切	tʃʰim33	cim3	tʃʰim55	cim3
19782	嬱	清	鹽	咸	開	三	去	X	七豔	1	嬮嬱美女皃	tʃʰim33	cim3	tʃʰim55	cim3
19783	殮	來	鹽	咸	開	三	去	X	力驗	1	殯殮力驗切七	lim22	lim6	lim22	lim6
19784	斂	來	鹽	咸	開	三	去	X	力驗	2	聚也又力琰切	lim22	lim6	lim22	lim6
19785	瀲	來	鹽	咸	開	三	去	X	力驗	2	泛瀲一曰水波也亦作澰	lim22	lim6	lim22	lim6
19786	爁	來	鹽	咸	開	三	去	X	力驗	3	爁焱火延	lim22	lim6	lim22	lim6
19787	𧸘	來	鹽	咸	開	三	去	X	力驗	1	市先入值也	lim22	lim6	lim22	lim6
19788	𩅼	來	鹽	咸	開	三	去	X	力驗	3	小雨	lim22	lim6	lim22	lim6
19789	獫	來	鹽	咸	開	三	去	X	力驗	4	長喙犬名	lim22	lim6	lim22	lim6
19790	覘	徹	鹽	咸	開	三	去	X	丑豔	2	候也說文云闚視也春秋傳曰公使覘之丑豔切二	tʃʰim33	cim3	tʃʰim55	cim3
19791	䀡	徹	鹽	咸	開	三	去	X	丑豔	3	視也	tʃʰim33	cim3	tʃʰim55	cim3
19792	䠨	昌	鹽	咸	開	三	去	X	昌豔	1	音譜云馬急行昌豔切八	tʃʰim33	cim3	tʃʰim55	cim3
19793	幨	昌	鹽	咸	開	三	去	X	昌豔	2	披衣或作襜裧	tʃʰim33	cim3	tʃʰim55	cim3
19794	襜	昌	鹽	咸	開	三	去	X	昌豔	2	（披衣或作襜裧）	tʃʰim33	cim3	tʃʰim55	cim3
19795	裧	昌	鹽	咸	開	三	去	X	昌豔	3	並上同（披衣或作襜裧）	tʃʰim33	cim3	tʃʰim55	cim3
19796	韂	昌	鹽	咸	開	三	去	X	昌豔	1	鞍小障泥	tʃʰim33	cim3	tʃʰim55	cim3
19797	䪜	昌	鹽	咸	開	三	去	X	昌豔	2	上同（鞍小障泥）	tʃʰim33	cim3	tʃʰim55	cim3
19798	㙴	昌	鹽	咸	開	三	去	X	昌豔	1	蔽也	tʃʰim33	cim3	tʃʰim55	cim3
19799	䦲	昌	鹽	咸	開	三	去	X	昌豔	2	闚䦲	tʃʰim33	cim3	tʃʰim55	cim3
19800	𢜰	影	鹽	咸	開	三	去	B	於驗	2	快也於驗切亦作㤿二	jim33	jim3	jim55	jim3
19801	俺	影	鹽	咸	開	三	去	B	於驗	2	大也	jim33	jim3	jim55	jim3
19802	潛	從	鹽	咸	開	三	去	X	慈豔	2	藏也慈豔切一	tʃim22	zim6	tʃim22	zim6
19803	占	章	鹽	咸	開	三	去	X	章豔	2	固也章豔切又職鹽切一	tʃim33	zim3	tʃim55	zim3
19804	㮇	透	添	咸	開	四	去	O	他念	1	火杖他念切六		tim3		tim3
19805	舚	透	添	咸	開	四	去	O	他念	2	舌出皃		tim3		tim3
19806	忝	透	添	咸	開	四	去	O	他念	2	辱也又他玷切		tim3		tim3
19807	𨸱	透	添	咸	開	四	去	O	他念	2	亭名在京兆		tim3		tim3
19808	煔	透	添	咸	開	四	去	O	他念	3	火光		tim3		tim3
19809	㐁	透	添	咸	開	四	去	O	他念	2	無光說文曰舌皃		tim3		tim3
19810	念	泥	添	咸	開	四	去	O	奴店	1	思也又姓西魏太傅念賢奴店切二	nim22	nim6	nim22	nim6
19811	𦁤	泥	添	咸	開	四	去	O	奴店	1	字林云挽船篾也	nim22	nim6	nim22	nim6
19812	店	端	添	咸	開	四	去	O	都念	1	店舍崔豹古今注云店置也所以置貨鬻物也都念切十一	tim33	dim3	tim55	dim3
19813	坫	端	添	咸	開	四	去	O	都念	2	墇也屏也	tim33	dim3	tim55	dim3
19814	沾	端	添	咸	開	四	去	O	都念	3	水名在上黨說文他兼切	tim33	dim3	tim55	dim3
19815	痁	端	添	咸	開	四	去	O	都念	2	病也又式詹切	tim33	dim3	tim55	dim3
19816	墊	端	添	咸	開	四	去	O	都念	2	下也又墊江在巴陵又徒協切	tim33	dim3	tim55	dim3
19817	𩅀	端	添	咸	開	四	去	O	都念	2	早霜寒	tim33	dim3	tim55	dim3
19818	唸	端	添	咸	開	四	去	O	都念	2	呻吟	tim33	dim3	tim55	dim3
19819	㝪	端	添	咸	開	四	去	O	都念	2	窮也說文曰屋傾下也	tim33	dim3	tim55	dim3
19820	埝	端	添	咸	開	四	去	O	都念	2	下也	tim33	dim3	tim55	dim3
19821	𦒻	端	添	咸	開	四	去	O	都念	2	老人面黑皃	tim33	dim3	tim55	dim3
19822	䀡	端	添	咸	開	四	去	O	都念	3	目垂皃又丁炎切	tim33	dim3	tim55	dim3
19823	䃸	心	添	咸	開	四	去	O	先念	1	䃸磹電光先念切二		slim3		slim3
19824	䆎	心	添	咸	開	四	去	O	先念	1	禾草不實稴䆎之皃		slim3		slim3
19825	磹	定	添	咸	開	四	去	O	徒念	1	徒念切二	tim22	dim6	tim22	dim6
19826	㼭	定	添	咸	開	四	去	O	徒念	1	支也出通俗文	tim22	dim6	tim22	dim6
19827	趝	見	添	咸	開	四	去	O	紀念	1	疾行皃紀念切一	kim33	gim3	kim55	gim3
19828	酓	影	添	咸	開	四	去	O	於念	2	苦味於念切一	jim33	jim3	jim55	jim3
19829	僭	精	添	咸	開	四	去	O	子念	1	擬也差也子念切一	tʃim33	zim3	tʃim55	zim3
19830	䁮	從	添	咸	開	四	去	O	漸念	2	閉目思也漸念切一	tʃim22	zim6	tʃim22	zim6
19831	兼	見	添	咸	開	四	去	O	古念	2	古念切又古嫌切二	kim33	gim3	kim55	gim3
19832	䱤	見	添	咸	開	四	去	O	古念	2	魚名	kim33	gim3	kim55	gim3
19833	傔	溪	添	咸	開	四	去	O	苦念	1	傔從苦念切一	him33	him3	him55	him3
19834	稴	來	添	咸	開	四	去	O	力店	4	稴䆎力店切一	lim22	lim6	lim22	lim6
19835	釅	疑	嚴	咸	開	三	去	O	魚欠	1	酒醋味厚魚欠切二	jim22	jim6	ȵim22	njim6
19836	𪙊	疑	嚴	咸	開	三	去	O	魚欠	3	齒皃	jim22	jim6	ȵim22	njim6
19837	脅	曉	嚴	咸	開	三	去	O	許欠	2	妨也許欠切二	him33	him3	him55	him3
19838	姭	曉	嚴	咸	開	三	去	O	許欠	1	好皃	him33	him3	him55	him3
19839	㪁	溪	嚴	咸	開	三	去	O	丘釅	4	厓下也丘釅切二	him33	him3	him55	him3
19840	𤬯	溪	嚴	咸	開	三	去	O	丘釅	1	似瓶有耳	him33	him3	him55	him3
19841	𦲯	明	嚴	咸	合	三	去	O	亡劒	1	草木蕪蔓也亡劒切一	min22	min6	min22	min6
19842	陷	匣	咸	咸	開	二	去	O	戶韽	1	入地隤也戶韽切五	ham22	haam6	ham22	haam6
19843	䱤	匣	咸	咸	開	二	去	O	戶韽	2	魚名又古念切	ham22	haam6	ham22	haam6
19844	臽	匣	咸	咸	開	二	去	O	戶韽	2	小坑	ham22	haam6	ham22	haam6
19845	䐄	匣	咸	咸	開	二	去	O	戶韽	3	說文云食肉不猒也又膇䐄也	ham22	haam6	ham22	haam6
19846	錎	匣	咸	咸	開	二	去	O	戶韽	2	車鐶	ham22	haam6	ham22	haam6
19847	韽	影	咸	咸	開	二	去	O	於陷	2	下入聲俗作𪛏於陷切四		aam3	∅am55	aam3
19848	𤟟	影	咸	咸	開	二	去	O	於陷	2	犬吠又乙咸切		aam3	∅am55	aam3
19849	淊	影	咸	咸	開	二	去	O	於陷	4	水沒		aam3	∅am55	aam3
19850	揞	影	咸	咸	開	二	去	O	於陷	2	吳人云拋也		aam3	∅am55	aam3
19851	蘸	莊	咸	咸	開	二	去	O	莊陷	1	以物內水莊陷切一	tʃam33	zaam3	tʃam55	zaam3
19852	𪉜	知	咸	咸	開	二	去	O	陟陷	2	鹹多陟陷切三	tʃam33	zaam3	tʃam55	zaam3
19853	站	知	咸	咸	開	二	去	O	陟陷	1	俗言獨立又作𥩠	tʃam33	zaam3	tʃam55	zaam3
19854	𣳤	知	咸	咸	開	二	去	O	陟陷	1	江岸上地名也出活州記	tʃam33	zaam3	tʃam55	zaam3
19855	歉	溪	咸	咸	開	二	去	O	口陷	3	歉喙口陷切又口咸切二	ham33	haam3	ham55	haam3
19856	䫡	溪	咸	咸	開	二	去	O	口陷	5	䫡顑面長皃又公陷切	ham33	haam3	ham55	haam3
19857	𧸖	澄	咸	咸	開	二	去	O	佇陷	1	重買佇陷切三	tʃam22	zaam6	tʃam22	zaam6
19858	詀	澄	咸	咸	開	二	去	O	佇陷	4	被誑	tʃam22	zaam6	tʃam22	zaam6
19859	譧	澄	咸	咸	開	二	去	O	佇陷	1	俗（被誑）	tʃam22	zaam6	tʃam22	zaam6
19860	儳	崇	咸	咸	開	二	去	O	仕陷	3	輕言仕陷切三	tʃam22	zaam6	tʃam22	zaam6
19861	𨼮	崇	咸	咸	開	二	去	O	仕陷	1	陷也	tʃam22	zaam6	tʃam22	zaam6
19862	䪌	崇	咸	咸	開	二	去	O	仕陷	2	韉之短者	tʃam22	zaam6	tʃam22	zaam6
19863	𪉦	見	咸	咸	開	二	去	O	公陷	2	鹹味公陷切二	kam33	gaam3	kam55	gaam3
19864	䫡	見	咸	咸	開	二	去	O	公陷	5	䫡胡劑面也	kam33	gaam3	kam55	gaam3
19865	諵	娘	咸	咸	開	二	去	O	尼𧸖	2	尼𧸖切一	nam22	naam6	nam22	naam6
19866	顑	疑	咸	咸	開	二	去	O	玉陷	2	顑長面也玉陷切一	ŋam22	ngaam6	ŋam22	ngaam6
19867	鑑	見	銜	咸	開	二	去	O	格懺	2	鏡也誡也照也亦作監格懺切又古銜切五	kam33	gaam3	kam55	gaam3
