tab_id	word	word_note	page	old_jp	old_jp_type	old_jp_note	expl	ipa	jyutping
6721	峭		P581	꜂ts‘iú				tsʰiu35	ciu2
6722	悄		P581	꜂ts‘iú				tsʰiu35	ciu2
6723	鞘		P582	꜂ts‘iú				tsʰiu35	ciu2
6724	鍫		P582	ts‘iú꜄				tsʰiu33	ciu3
6725	肖		P582	ts‘iú꜄				tsʰiu33	ciu3
6726	誚		P582	ts‘iú꜄				tsʰiu33	ciu3
6727	左		P582	꜂tso				tsɔ35	zo2
6728	佐		P582	tso꜄				tsɔ33	zo3
6729	坐		P582	tso꜅				tsɔ22	zo6
6730	座		P583	tso꜅				tsɔ22	zo6
6731	傞		P583	꜀ts‘o				tsʰɔ55	co1
6732	嵯		P583	꜀ts‘o				tsʰɔ55	co1
6733	搓		P583	꜀ts‘o				tsʰɔ55	co1
6734	艖		P583	꜀ts‘o				tsʰɔ55	co1
6735	艖		P583	꜀ch‘á	Also pronunced/read			tʃʰa55	chaa1
6736	蹉		P583	꜀ts‘o				tsʰɔ55	co1
6737	瑳		P583	꜀ts‘o				tsʰɔ55	co1
6738	磋		P583	꜀ts‘o				tsʰɔ55	co1
6739	瘥		P583	꜀ts‘o				tsʰɔ55	co1
6740	剉		P583	ts‘o꜄				tsʰɔ33	co3
6741	銼		P583	ts‘o꜄				tsʰɔ33	co3
6742	挫		P583	ts‘o꜄				tsʰɔ33	co3
6743	脞		P583	ts‘o꜄				tsʰɔ33	co3
6744	錯		P583	ts‘o꜄				tsʰɔ33	co3
6745	租		P584	꜀tsò				tsou55	zou1
6746	糟		P584	꜀tsò				tsou55	zou1
6747	遭		P584	꜀tsò				tsou55	zou1
6748	早		P584	꜂tsò				tsou35	zou2
6749	蚤		P584	꜂tsò				tsou35	zou2
6750	祖		P584	꜂tsò				tsou35	zou2
6751	組		P584	꜂tsò				tsou35	zou2
6752	棗		P584	꜂tsò				tsou35	zou2
6753	澡		P584	꜂tsò				tsou35	zou2
6754	璪		P585	꜂tsò				tsou35	zou2
6755	藻		P585	꜂tsò				tsou35	zou2
6756	竈|灶		P585	tsò꜄				tsou33	zou3
6757	做		P585	tsò꜅				tsou22	zou6
6758	造		P585	tsò꜅				tsou22	zou6
6759	皁|皂		P585	tsò꜅				tsou22	zou6
6760	祚		P585	tsò꜅				tsou22	zou6
6761	胙		P585	tsò꜅				tsou22	zou6
6762	阼		P585	tsò꜅				tsou22	zou6
6763	操		P586	꜀ts‘ò				tsʰou55	cou1
6764	粗|麤		P586	꜀ts‘ò				tsʰou55	cou1
6765	徂		P586	꜁ts‘ò				tsʰou21	cou4
6766	殂		P586	꜁ts‘ò				tsʰou21	cou4
6767	曹		P586	꜁ts‘ò				tsʰou21	cou4
6768	嘈		P586	꜁ts‘ò				tsʰou21	cou4
6769	槽		P586	꜁ts‘ò				tsʰou21	cou4
6770	漕		P586	꜁ts‘ò				tsʰou21	cou4
6771	艚		P586	꜁ts‘ò				tsʰou21	cou4
6772	螬		P587	꜁ts‘ò				tsʰou21	cou4
6773	草|艸		P587	꜂ts‘ò				tsʰou35	cou2
6774	造		P587	꜃ts‘ò				tsʰou13	cou5
6775	造		P587	ts‘ò꜄				tsʰou33	cou3
6776	糙		P587	ts‘ò꜄				tsʰou33	cou3
6777	噪		P587	ts‘ò꜄				tsʰou33	cou3
6778	懆		P587	ts‘ò꜄				tsʰou33	cou3
6779	燥		P587	ts‘ò꜄				tsʰou33	cou3
6780	躁		P587	ts‘ò꜄				tsʰou33	cou3
6781	厝		P587	ts‘ò꜄				tsʰou33	cou3
6782	措		P587	ts‘ò꜄			To cast away, to throw down, to place, to put in its place…	tsʰou33	cou3
6783	措		P587	ch‘ák꜆			To pursue after, to chase, to ferret out	tʃʰak5(3)	chaak7°
6784	錯		P588	ts‘ò꜄				tsʰou33	cou3
6785	醋		P588	ts‘ò꜄				tsʰou33	cou3
6786	譟		P728	ts‘ò꜄				tsʰou33	cou3
6787	哉		P588	꜀tsoi				tsɔi55	zoi1
6788	栽		P588	꜀tsoi				tsɔi55	zoi1
6789	災|灾|烖		P588	꜀tsoi				tsɔi55	zoi1
6790	宰		P588	꜂tsoi				tsɔi35	zoi2
6791	載		P589	꜂tsoi				tsɔi35	zoi2
6792	載		P589	tsoi꜄				tsɔi33	zoi3
6793	再		P589	tsoi꜄				tsɔi33	zoi3
6794	儎		P589	tsoi꜅				tsɔi22	zoi6
6795	在		P589	tsoi꜅				tsɔi22	zoi6
6796	啋		P590	꜀ts‘oi			A colloquial word. An interjection of contempt, tush! Pish! To pish at…	tsʰɔi55	coi1
6797	啋		P590	꜀hiú			Agitated, not at ease; vulgar talk	hiu55	hiu1
6798	才		P590	꜁ts‘oi				tsʰɔi21	coi4
6799	材		P590	꜁ts‘oi				tsʰɔi21	coi4
6800	財		P590	꜁ts‘oi				tsʰɔi21	coi4
6801	裁		P590	꜁ts‘oi				tsʰɔi21	coi4
6802	纔		P590	꜁ts‘oi			An adverb of time; near to, at hand, nearly reaching to; in a short time…	tsʰɔi21	coi4
6803	纔		P590	꜀shám			A reddish black color	ʃam55	shaam1
6804	采		P590	꜂ts‘oi				tsʰɔi35	coi2
6805	釆	「釆」見於「采」字條釋義，強調二字有別	P590	pín꜅			To divide	pin22	bin6
6806	採		P591	꜂ts‘oi				tsʰɔi35	coi2
6807	宷		P591	꜂ts‘oi				tsʰɔi35	coi2
6808	彩		P591	꜂ts‘oi				tsʰɔi35	coi2
6809	綵		P591	꜂ts‘oi				tsʰɔi35	coi2
6810	棌		P591	꜂ts‘oi				tsʰɔi35	coi2
6811	睬		P591	꜂ts‘oi				tsʰɔi35	coi2
6812	菜		P591	ts‘oi꜄				tsʰɔi33	coi3
6813	蔡		P591	ts‘oi꜄				tsʰɔi33	coi3
6814	塞		P591	ts‘oi꜄				tsʰɔi33	coi3
6815	賽		P592	ts‘oi꜄				tsʰɔi33	coi3
6816	作		P592	tsok꜆				tsɔk5(3)	zok7°
6817	昨		P592	tsok꜇				tsɔk2	zok8
6818	怍		P592	tsok꜇				tsɔk2	zok8
6819	柞		P592	tsok꜇				tsɔk2	zok8
6820	柞		P592	chák꜆				tʃak5(3)	zhaak7°
6821	酢		P592	tsok꜇				tsɔk2	zok8
6822	鑿		P592	tsok꜇				tsɔk2	zok8
6823	錯		P592	ts‘ok꜆				tsʰɔk5(3)	cok7°
6824	臧		P593	꜀tsong				tsɔŋ55	zong1
6825	贓|賍		P593	꜀tsong				tsɔŋ55	zong1
6826	牂		P593	꜀tsong				tsɔŋ55	zong1
6827	葬|塟		P593	tsong꜄				tsɔŋ33	zong3
6828	臟		P593	tsong꜅				tsɔŋ22	zong6
6829	藏		P593	tsong꜅				tsɔŋ22	zong6
6830	倉		P593	꜀ts‘ong				tsʰɔŋ55	cong1
6831	蒼		P593	꜀ts‘ong				tsʰɔŋ55	cong1
6832	滄		P593	꜀ts‘ong				tsʰɔŋ55	cong1
6833	瑲		P593	꜀ts‘ong				tsʰɔŋ55	cong1
6834	艙		P594	꜀ts‘ong				tsʰɔŋ55	cong1
6835	鯧|䱽		P594	꜀ts‘ong				tsʰɔŋ55	cong1
6836	鶬		P594	꜀ts‘ong				tsʰɔŋ55	cong1
6837	藏		P594	꜁ts‘ong				tsʰɔŋ21	cong4
6838	且		P594	꜀tsü				tsy55	zyu1
6839	疽		P594	꜀tsü				tsy55	zyu1
6840	睢		P594	꜀tsü				tsy55	zyu1
6841	睢		P594	꜀sui				sʊy55	seoi1
6842	苴		P594	꜀tsü				tsy55	zyu1
6843	菹		P594	꜀tsü				tsy55	zyu1
6844	趄		P594	꜀tsü				tsy55	zyu1
6845	沮		P594	꜀tsü				tsy55	zyu1
6846	沮		P594	꜂tsü				tsy35	zyu2
6847	咀		P595	꜂tsü				tsy35	zyu2
6848	齟		P595	꜂tsü				tsy35	zyu2
6849	序		P595	tsü꜅				tsy22	zyu6
6850	敍|叙|敘		P595	tsü꜅				tsy22	zyu6
6851	聚		P595	tsü꜅				tsy22	zyu6
6852	藇		P595	tsü꜅			Good, agreeable, pleasant, as liquor	tsy22	zyu6
6853	藇		P595	꜁ü			Name of a fragrant plant	jy21	jyu4
6854	鱮		P595	tsü꜅				tsy22	zyu6
6855	趨|趋		P595	꜀ts‘ü			To hasten to one's place, to stride off, as in superior's presence	tsʰy55	cyu1
6856	蛆		P595	꜀ts‘ü			Maggots in putrid flesh; flyblows, eggs of flies…	tsʰy55	cyu1
6857	蛆		P595	꜀tsü			A millipede; [tsik꜆ ꜀tsü], a centipede	tsy55	zyu1
6858	徐		P595	꜁ts‘ü				tsʰy21	cyu4
6859	取		P595	꜂ts‘ü				tsʰy35	cyu2
6860	娶		P596	ts‘ü꜄				tsʰy33	cyu3
6861	趣		P596	ts‘ü꜄				tsʰy33	cyu3
6862	覰		P596	ts‘ü꜄				tsʰy33	cyu3
6863	蜡		P596	ts‘ü꜄			A flyblow, eggs of the common fly	tsʰy33	cyu3
6864	蜡		P596	láp꜇			Used as a form of 臘 and 蠟 [láp꜇], dried meats and beeswax	lap2	laap8
6865	蜡		P596	chá꜄			The sacrifice made at the winter solstice, when the cold binds everything close	tʃa33	zhaa3
6866	嘴		P596	꜂tsui				tsʊy35	zeoi2
6867	醉		P597	tsui꜄				tsʊy33	zeoi3
6868	最		P597	tsui꜄				tsʊy33	zeoi3
6869	隨		P597	꜁ts‘ui				tsʰʊy21	ceoi4
6870	隋		P597	꜁ts‘ui				tsʰʊy21	ceoi4
6871	翠		P597	ts‘ui꜄				tsʰʊy33	ceoi3
6872	毳		P597	ts‘ui꜄				tsʰʊy33	ceoi3
6873	脃|脆		P597	ts‘ui꜄				tsʰʊy33	ceoi3
6874	罪|辠		P598	tsúi꜅				tsui22	zui6
6875	崔		P598	꜀ts‘úi				tsʰui55	cui1
6876	催		P598	꜀ts‘úi				tsʰui55	cui1
6877	璀		P598	꜀ts‘úi				tsʰui55	cui1
6878	衰|縗		P598	꜀ts‘úi				tsʰui55	cui1
6879	摧		P598	꜁ts‘úi				tsʰui21	cui4
6880	㴶		P598	꜁ts‘úi				tsʰui21	cui4
6881	足		P598	tsuk꜆			The leg, the foot; enough, sufficient; full, satiated, no deficiency…	tsʊk5	zuk7
6882	足		P598	tsü꜅			To act respectfully in order to flatter one; …	tsy22	zyu6
6883	俗		P599	tsuk꜇				tsʊk2	zuk8
6884	族		P599	tsuk꜇				tsʊk2	zuk8
6885	蔟|簇		P599	tsuk꜇				tsʊk2	zuk8
6886	蔟|簇		P599	ts‘au꜄	Also pronunced/read			tsʰɐu33	cau3
6887	鏃		P599	tsuk꜇				tsʊk2	zuk8
6888	鷟		P599	tsuk꜇				tsʊk2	zuk8
6889	續		P599	tsuk꜇				tsʊk2	zuk8
6890	藚		P599	tsuk꜇				tsʊk2	zuk8
6891	速		P600	ts‘uk꜆				tsʰʊk5	cuk7
6892	餗		P600	ts‘uk꜆				tsʰʊk5	cuk7
6893	觫		P600	ts‘uk꜆				tsʰʊk5	cuk7
6894	𣙙|樕		P600	ts‘uk꜆				tsʰʊk5	cuk7
6895	𫂙|簌		P600	ts‘uk꜆				tsʰʊk5	cuk7
6896	蔌		P600	ts‘uk꜆				tsʰʊk5	cuk7
6897	遬		P600	ts‘uk꜆				tsʰʊk5	cuk7
6898	蹙		P600	ts‘uk꜆				tsʰʊk5	cuk7
6899	顣		P600	ts‘uk꜆				tsʰʊk5	cuk7
6900	蹴		P600	ts‘uk꜆				tsʰʊk5	cuk7
6901	促		P600	ts‘uk꜆				tsʰʊk5	cuk7
6902	津		P600	꜀tsun				tsʊn55	zeon1
6903	樽|罇|尊		P600	꜀tsun				tsʊn55	zeon1
6904	遵		P601	꜀tsun				tsʊn55	zeon1
6905	榛		P601	꜀tsun				tsʊn55	zeon1
6906	溱		P601	꜀tsun				tsʊn55	zeon1
6907	臻		P601	꜀tsun				tsʊn55	zeon1
6908	蓁		P601	꜀tsun				tsʊn55	zeon1
6909	儘		P601	꜂tsun				tsʊn35	zeon2
6910	燼		P601	꜂tsun				tsʊn35	zeon2
6911	藎		P601	꜂tsun				tsʊn35	zeon2
6912	贐		P601	꜂tsun				tsʊn35	zeon2
6913	進		P601	tsun꜄				tsʊn33	zeon3
6914	鐫|鎸|鑴		P601	tsun꜄				tsʊn33	zeon3
6915	雋|隽		P602	tsun꜄			Fat, fleshy, as a bird in season; fat flesh; racy, pleasant discourse	tsʊn33	zeon3
6916	雋|隽		P602	tsui꜄			A hero	tsʊy33	zeoi3
6917	儁		P602	tsun꜄				tsʊn33	zeon3
6918	俊		P602	tsun꜄				tsʊn33	zeon3
6919	峻		P602	tsun꜄				tsʊn33	zeon3
6920	浚|濬		P602	tsun꜄				tsʊn33	zeon3
6921	睃		P602	tsun꜄				tsʊn33	zeon3
6922	畯		P602	tsun꜄				tsʊn33	zeon3
6923	竣		P602	tsun꜄				tsʊn33	zeon3
6924	駿		P602	tsun꜄				tsʊn33	zeon3
6925	脧|朘		P602	tsun꜄				tsʊn33	zeon3
6926	餕		P602	tsun꜄				tsʊn33	zeon3
6927	晉|晋		P602	tsun꜄				tsʊn33	zeon3
6928	搢		P602	tsun꜄				tsʊn33	zeon3
6929	縉		P602	tsun꜄				tsʊn33	zeon3
6930	瑨		P602	tsun꜄				tsʊn33	zeon3
6931	盡|尽		P602	tsun꜅				tsʊn22	zeon6
6932	循		P603	꜁ts‘un				tsʰʊn21	ceon4
6933	揗		P603	꜁ts‘un				tsʰʊn21	ceon4
6934	廵|巡		P603	꜁ts‘un				tsʰʊn21	ceon4
6935	紃		P603	꜁ts‘un				tsʰʊn21	ceon4
6936	馴		P603	꜁ts‘un				tsʰʊn21	ceon4
6937	秦		P603	꜁ts‘un				tsʰʊn21	ceon4
6938	螓		P604	꜁ts‘un				tsʰʊn21	ceon4
6939	旬		P604	꜁ts‘un				tsʰʊn21	ceon4
6940	尊		P604	꜀tsün				tsyn55	zyun1
6941	纘		P604	꜂tsün				tsyn35	zyun2
6942	纂|藄		P604	꜂tsün				tsyn35	zyun2
6943	鑽|鑚		P604	tsün꜄				tsyn33	zyun3
6944	村|邨		P604	꜀ts‘ün				tsʰyn55	cyun1
6945	全		P604	꜁ts‘ün				tsʰyn21	cyun4
6946	拴		P605	꜁ts‘ün				tsʰyn21	cyun4
6947	痊		P605	꜁ts‘ün				tsʰyn21	cyun4
6948	筌		P605	꜁ts‘ün				tsʰyn21	cyun4
6949	詮		P605	꜁ts‘ün				tsʰyn21	cyun4
6950	跧		P605	꜁ts‘ün				tsʰyn21	cyun4
6951	銓		P605	꜁ts‘ün				tsʰyn21	cyun4
6952	攅		P605	꜁ts‘ün				tsʰyn21	cyun4
6953	泉		P605	꜁ts‘ün				tsʰyn21	cyun4
6954	存		P605	꜁ts‘ün				tsʰyn21	cyun4
6955	蹲		P605	꜁ts‘ün				tsʰyn21	cyun4
6956	忖		P605	꜂ts‘ün				tsʰyn35	cyun2
6957	爨		P605	꜂ts‘ün				tsʰyn35	cyun2
6958	鱒		P605	꜃ts‘ün				tsʰyn13	cyun5
6959	噂		P605	꜃ts‘ün				tsʰyn13	cyun5
6960	噂		P605	꜂tsun	Also pronunced/read			tsʊn35	zeon2
6961	寸		P606	ts‘ün꜄			The Chinese inch, regarded as long as the middle joint of the finder; … In accounts, often used as a contraction of [sün꜄] 算 to reckon	tsʰyn33	cyun3
6962	宗		P606	꜀tsung				tsʊŋ55	zung1
6963	悰		P606	꜀tsung				tsʊŋ55	zung1
6964	棕|椶|㯶		P606	꜀tsung				tsʊŋ55	zung1
6965	淙		P606	꜀tsung				tsʊŋ55	zung1
6966	琮		P606	꜀tsung				tsʊŋ55	zung1
6967	綜		P606	꜀tsung				tsʊŋ55	zung1
6968	踪|蹤		P606	꜀tsung				tsʊŋ55	zung1
6969	縱		P606	꜀tsung				tsʊŋ55	zung1
6970	鬃		P607	꜀tsung				tsʊŋ55	zung1
6971	豵		P607	꜀tsung				tsʊŋ55	zung1
6972	鬷		P607	꜀tsung				tsʊŋ55	zung1
6973	樅		P607	꜀tsung				tsʊŋ55	zung1
6974	粽|糉|糭		P607	꜂tsung				tsʊŋ35	zung2
6975	總|搃		P607	꜂tsung				tsʊŋ35	zung2
6976	縱		P607	tsung꜄				tsʊŋ33	zung3
6977	訟		P607	tsung꜅				tsʊŋ22	zung6
6978	誦		P608	tsung꜅				tsʊŋ22	zung6
6979	頌		P608	tsung꜅				tsʊŋ22	zung6
6980	從		P608	tsung꜅				tsʊŋ22	zung6
6981	聰|聦		P608	꜀ts‘ung				tsʰʊŋ55	cung1
6982	悤		P608	꜀ts‘ung				tsʰʊŋ55	cung1
6983	𤧚		P608	꜀ts‘ung				tsʰʊŋ55	cung1
6984	騘		P608	꜀ts‘ung				tsʰʊŋ55	cung1
6985	葱|蔥		P608	꜀ts‘ung				tsʰʊŋ55	cung1
6986	從		P608	꜁ts‘ung				tsʰʊŋ21	cung4
6987	松		P609	꜁ts‘ung				tsʰʊŋ21	cung4
6988	淞		P609	꜁ts‘ung				tsʰʊŋ21	cung4
6989	叢		P609	꜁ts‘ung				tsʰʊŋ21	cung4
6990	潨		P609	꜁ts‘ung				tsʰʊŋ21	cung4
6991	卒		P609	tsut꜆				tsʊt5	zeot7
6992	蟀		P609	tsut꜆				tsʊt5	zeot7
6993	啐		P609	tsüt꜆				tsyt5(3)	zyut7°
6994	絕		P609	tsüt꜇				tsyt2	zyut8
6995	撮		P610	ts‘üt꜆				tsʰyt5(3)	cyut7°
6996	蕝|蕞		P610	ts‘üt꜆				tsʰyt5(3)	cyut7°
6997	蕞		P610	tsui꜄				tsʊy33	zeoi3
6998	卒		P610	ts‘üt꜆				tsʰyt5(3)	cyut7°
6999	猝		P610	ts‘üt꜆				tsʰyt5(3)	cyut7°
7000	捽		P610	ts‘üt꜆				tsʰyt5(3)	cyut7°
7001	茲|兹|玆		P610	꜀tsz’				tsɿ55	zz1
7002	滋		P610	꜀tsz’				tsɿ55	zz1
7003	蛓|螆		P610	꜀tsz’				tsɿ55	zz1
7004	鎡		P610	꜀tsz’				tsɿ55	zz1
7005	孳|孶		P611	꜀tsz’				tsɿ55	zz1
7006	孜		P611	꜀tsz’				tsɿ55	zz1
7007	胾		P611	꜀tsz’				tsɿ55	zz1
7008	淄		P611	꜀tsz’				tsɿ55	zz1
7009	緇		P611	꜀tsz’				tsɿ55	zz1
7010	甾|菑|葘		P611	꜀tsz’				tsɿ55	zz1
7011	輜|輺		P611	꜀tsz’				tsɿ55	zz1
7012	錙		P611	꜀tsz’				tsɿ55	zz1
7013	貲		P611	꜀tsz’				tsɿ55	zz1
7014	資		P611	꜀tsz’				tsɿ55	zz1
7015	漬		P611	꜀tsz’				tsɿ55	zz1
7016	漬		P611	tsik꜆	Usually pronunced/read			tsɪk5	zik7
7017	咨		P611	꜀tsz’				tsɿ55	zz1
7018	諮		P611	꜀tsz’				tsɿ55	zz1
7019	姿		P612	꜀tsz’				tsɿ55	zz1
7020	粢		P612	꜀tsz’				tsɿ55	zz1
7021	趑		P612	꜀tsz’				tsɿ55	zz1
7022	觜		P612	꜀tsz’			The 21st zodiacal constellation, consisting of λ and 2π in Orion's head	tsɿ55	zz1
7023	觜		P612	꜀tsui			The horns of an owl; the curved corners of a root or ridgepole…	tsʊy55	zeoi1
7024	髭		P612	꜀tsz’				tsɿ55	zz1
7025	鼒		P612	꜀tsz’				tsɿ55	zz1
7026	子		P612	꜂tsz’				tsɿ35	zz2
7027	仔		P612	꜂tsz’				tsɿ35	zz2
7028	耔		P612	꜂tsz’				tsɿ35	zz2
7029	梓		P612	꜂tsz’				tsɿ35	zz2
7030	滓		P613	꜂tsz’				tsɿ35	zz2
7031	姊		P613	꜂tsz’				tsɿ35	zz2
7032	泲		P613	꜂tsz’				tsɿ35	zz2
7033	秭		P613	꜂tsz’				tsɿ35	zz2
7034	胏		P613	꜂tsz’				tsɿ35	zz2
7035	呰		P613	꜂tsz’				tsɿ35	zz2
7036	紫		P613	꜂tsz’				tsɿ35	zz2
7037	自		P613	tsz’꜅				tsɿ22	zz6
7038	字		P613	tsz’꜅				tsɿ22	zz6
7039	牸		P614	tsz’꜅				tsɿ22	zz6
7040	俟|竢		P614	tsz’꜅				tsɿ22	zz6
7041	涘		P614	tsz’꜅				tsɿ22	zz6
7042	伺		P614	tsz’꜅				tsɿ22	zz6
7043	嗣		P614	tsz’꜅				tsɿ22	zz6
7044	笥		P614	tsz’꜅				tsɿ22	zz6
7045	飤|飼		P614	tsz’꜅				tsɿ22	zz6
7046	食		P614	tsz’꜅				tsɿ22	zz6
7047	巳		P614	tsz’꜅				tsɿ22	zz6
7048	祀		P614	tsz’꜅				tsɿ22	zz6
7049	耜		P614	tsz’꜅				tsɿ22	zz6
7050	寺		P614	tsz’꜅				tsɿ22	zz6
7051	䦙		P614	tsz’꜅				tsɿ22	zz6
7052	雌		P615	꜀ts‘z’				tsʰɿ55	cz1
7053	差		P615	꜀ts‘z’				tsʰɿ55	cz1
7054	訾		P615	꜀ts‘z’				tsʰɿ55	cz1
7055	疵		P615	꜁ts‘z’				tsʰɿ21	cz4
7056	祠		P615	꜁ts‘z’				tsʰɿ21	cz4
7057	詞		P615	꜁ts‘z’				tsʰɿ21	cz4
7058	辭|辞		P615	꜁ts‘z’				tsʰɿ21	cz4
7059	慈		P615	꜁ts‘z’				tsʰɿ21	cz4
7060	磁		P615	꜁ts‘z’				tsʰɿ21	cz4
7061	鷀		P616	꜁ts‘z’				tsʰɿ21	cz4
7062	臍		P616	꜁ts‘z’				tsʰɿ21	cz4
7063	茨		P616	꜁ts‘z’				tsʰɿ21	cz4
7064	餈		P616	꜁ts‘z’				tsʰɿ21	cz4
7065	杮		P616	꜁ts‘z’				tsʰɿ21	cz4
7066	此		P616	꜂ts‘z’				tsʰɿ35	cz2
7067	佌		P616	꜂ts‘z’				tsʰɿ35	cz2
7068	似		P616	꜃ts‘z’				tsʰɿ13	cz5
7069	姒		P616	꜃ts‘z’				tsʰɿ13	cz5
7070	汜		P616	꜃ts‘z’				tsʰɿ13	cz5
7071	次		P616	ts‘z’꜄				tsʰɿ33	cz3
7072	佽		P616	ts‘z’꜄				tsʰɿ33	cz3
7073	恣		P617	ts‘z’꜄				tsʰɿ33	cz3
7074	眥		P617	ts‘z’꜄				tsʰɿ33	cz3
7075	骴		P617	ts‘z’꜄				tsʰɿ33	cz3
7076	朿		P617	ts‘z’꜄				tsʰɿ33	cz3
7077	刺		P617	ts‘z’꜄				tsʰɿ33	cz3
7078	賜		P617	ts‘z’꜄				tsʰɿ33	cz3
7079	廁|厠		P617	ts‘z’꜄				tsʰɿ33	cz3
7080	帨		P617	tui꜄				tʊy33	deoi3
7081	帨		P617	shui꜄	Often pronunced/spoken			ʃʊy33	sheoi3
7082	堆		P617	꜀túi				tui55	dui1
7083	䭔		P618	꜀túi				tui55	dui1
7084	對		P618	꜂túi				tui35	dui2
7085	對|对		P618	túi꜄				tui33	dui3
7086	碓		P618	túi꜄				tui33	dui3
7087	兌|兑		P618	túi꜅				tui22	dui6
7088	駾		P618	túi꜅				tui22	dui6
7089	懟|憝		P618	túi꜅				tui22	dui6
7090	隊		P618	túi꜅				tui22	dui6
7091	推		P619	꜀t‘úi				tʰui55	tui1
7092	焞		P619	꜀t‘úi				tʰui55	tui1
7093	隤		P619	꜁t‘úi				tʰui21	tui4
7094	頺|頹|頽		P619	꜁t‘úi				tʰui21	tui4
7095	𬟒|蘈		P619	꜁t‘úi				tʰui21	tui4
7096	魋		P619	꜁t‘úi				tʰui21	tui4
7097	魋		P619	꜁ch‘ui				tʃʰʊy21	cheoi4
7098	腿		P619	꜂t‘úi				tʰui35	tui2
7099	退		P619	t‘úi꜄				tʰui33	tui3
7100	蛻|蜕		P619	t‘úi꜄				tʰui33	tui3
7101	督		P620	tuk꜆			To conduct, to head, to lead, to command…|A colloquial word. To prick in, to take up on a stick, to fork; to point the finger at, to ridicule…	tʊk5	duk7
7102	篤		P620	tuk꜆				tʊk5	duk7
7103	𡰪		P620	tuk꜆				tʊk5	duk7
7104	獨		P620	tuk꜇				tʊk2	duk8
7105	韣		P620	tuk꜇				tʊk2	duk8
7106	凟|瀆		P620	tuk꜇				tʊk2	duk8
7107	牘		P621	tuk꜇				tʊk2	duk8
7108	犢		P621	tuk꜇				tʊk2	duk8
7109	匵|櫝		P621	tuk꜇				tʊk2	duk8
7110	讀		P621	tuk꜇				tʊk2	duk8
7111	讟		P621	tuk꜇				tʊk2	duk8
7112	黷		P621	tuk꜇				tʊk2	duk8
7113	纛		P621	tuk꜇				tʊk2	duk8
7114	毒		P621	tuk꜇				tʊk2	duk8
7115	禿|秃		P621	t‘uk꜆				tʰʊk5	tuk7
7116	鵚		P621	t‘uk꜆				tʰʊk5	tuk7
7117	敦|惇		P622	꜀tun			Angry, enraged; great, consequential; big, substantial; generous, simple, honest; firm solid…	tʊn55	deon1
7118	敦|惇		P622	꜀túi			To sleep alone; solitary, as a traveler; to cut in two	tui55	dui1
7119	𣎴		P622	꜂tun				tʊn35	deon2
7120	燉		P622	tun꜄				tʊn33	deon3
7121	頓		P622	tun꜄			A colloquial word. To lay down, as a burden; half-witted, absent-minded, superannuated…	tʊn33	deon3
7122	頓		P622	tun꜅			To bow the head, to prostrate, to fall before; to respectfully salute; a resting-place, an inn; a meal; a spell…	tʊn22	deon6
7123	遁|豚		P622	tun꜅				tʊn22	deon6
7124	沌		P622	tun꜅				tʊn22	deon6
7125	鈍		P622	tun꜅				tʊn22	deon6
7126	鈍		P622	tün꜅	Often pronunced/spoken			tyn22	dyun6
7127	湍		P623	꜀t‘un				tʰʊn55	teon1
7128	盾		P623	꜃t‘un				tʰʊn13	teon5
7129	楯		P623	꜃t‘un				tʰʊn13	teon5
7130	腯		P623	꜃t‘un				tʰʊn13	teon5
7131	彖		P623	꜃t‘un				tʰʊn13	teon5
7132	端		P623	꜀tün				tyn55	dyun1
7133	短		P623	꜂tün				tyn35	dyun2
7134	煅|鍛	「煅、鍛」原字模作「煆、鍜」	P623	tün꜄				tyn33	dyun3
7135	斷		P624，728	tün꜄				tyn33	dyun3
7136	斷		P624	tün꜅				tyn22	dyun6
7137	斷		P624	꜃t‘ün	Usually pronunced/read			tʰyn13	tyun5
7138	段	原字模作「叚」	P624	tün꜅				tyn22	dyun6
7139	緞	原字模作「縀」	P624	tün꜅				tyn22	dyun6
7140	𩏇	原字模作「䪗」	P624	tün꜅				tyn22	dyun6
7141	團		P624	꜁t‘ün				tʰyn21	tyun4
7142	摶		P624	꜁t‘ün				tʰyn21	tyun4
7143	漙		P625	꜁t‘ün				tʰyn21	tyun4
7144	屯		P625	꜁t‘ün				tʰyn21	tyun4
7145	囤		P625	꜁t‘ün				tʰyn21	tyun4
7146	豚		P625	꜁t‘ün				tʰyn21	tyun4
7147	臀		P625	꜁t‘ün				tʰyn21	tyun4
7148	東		P625	꜀tung				tʊŋ55	dung1
7149	冬		P625	꜀tung				tʊŋ55	dung1
7150	董		P625	꜂tung				tʊŋ35	dung2
7151	懂		P625	꜂tung				tʊŋ35	dung2
7152	畽		P626	꜂tung				tʊŋ35	dung2
7153	畽		P626	꜂tün	Also pronunced/read			tyn35	dyun2
7154	挏		P626	꜂tung				tʊŋ35	dung2
7155	凍		P626	tung꜄				tʊŋ33	dung3
7156	棟		P626	tung꜄				tʊŋ33	dung3
7157	棟		P626	tung꜅			A colloquial word; to stand on end, to stack, to put upright	tʊŋ22	dung6
7158	蝀		P626	tung꜄				tʊŋ33	dung3
7159	動		P626	tung꜅				tʊŋ22	dung6
7160	慟		P626	tung꜅				tʊŋ22	dung6
7161	戙		P626	tung꜅				tʊŋ22	dung6
7162	洞		P626	tung꜅				tʊŋ22	dung6
7163	衕		P626	tung꜅				tʊŋ22	dung6
